altitude[km]	temperature[k]	pressure[hPa]	depth[mg/cm2]	density[mg/cm3]	ndensity[#/cm3]	Hydrogen[%mass]	Helium[%mass]	Oxygen[%mass]	Nitrogen[%mass]	Argon[%mass]
270.3	1238.81	2.23668e-07	0.000244461	4.87462e-11	1.30739e+09		0.000126323	0.0103818	34.5382	65.378	0.0732563
270.2	1238.71	2.2411e-07	0.000244949	4.88534e-11	1.31008e+09		0.000126067	0.0103632	34.5168	65.3994	0.0733594
270.1	1238.62	2.24553e-07	0.000245438	4.89609e-11	1.31277e+09		0.000125812	0.0103446	34.4954	65.4207	0.0734628
270	1238.52	2.24996e-07	0.000245928	4.90686e-11	1.31546e+09		0.000125558	0.010326	34.4739	65.442	0.0735662
269.9	1238.42	2.25441e-07	0.000246419	4.91767e-11	1.31817e+09		0.000125304	0.0103074	34.4525	65.4634	0.0736699
269.8	1238.33	2.25887e-07	0.000246912	4.92849e-11	1.32087e+09		0.000125051	0.0102889	34.4311	65.4847	0.0737736
269.7	1238.23	2.26333e-07	0.000247405	4.93935e-11	1.32359e+09		0.000124798	0.0102704	34.4097	65.506	0.0738775
269.6	1238.13	2.26781e-07	0.0002479	4.95023e-11	1.32631e+09		0.000124545	0.0102519	34.3883	65.5273	0.0739815
269.5	1238.03	2.27229e-07	0.000248395	4.96114e-11	1.32904e+09		0.000124293	0.0102335	34.3669	65.5486	0.0740857
269.4	1237.94	2.27679e-07	0.000248892	4.97208e-11	1.33177e+09		0.000124041	0.0102151	34.3455	65.5699	0.07419
269.3	1237.84	2.28129e-07	0.00024939	4.98304e-11	1.33452e+09		0.00012379	0.0101967	34.3242	65.5912	0.0742944
269.2	1237.74	2.28581e-07	0.000249888	4.99403e-11	1.33726e+09		0.00012354	0.0101783	34.3028	65.6125	0.074399
269.1	1237.64	2.29034e-07	0.000250388	5.00505e-11	1.34002e+09		0.000123289	0.01016	34.2815	65.6338	0.0745037
269	1237.54	2.29487e-07	0.000250889	5.0161e-11	1.34278e+09		0.00012304	0.0101417	34.2601	65.655	0.0746086
268.9	1237.44	2.29942e-07	0.000251392	5.02717e-11	1.34555e+09		0.00012279	0.0101234	34.2387	65.6763	0.0747136
268.8	1237.35	2.30398e-07	0.000251895	5.03827e-11	1.34832e+09		0.000122541	0.0101051	34.2174	65.6976	0.0748188
268.7	1237.25	2.30854e-07	0.000252399	5.0494e-11	1.3511e+09		0.000122293	0.0100869	34.1961	65.7188	0.0749241
268.6	1237.15	2.31312e-07	0.000252905	5.06056e-11	1.35389e+09		0.000122045	0.0100687	34.1747	65.74	0.0750295
268.5	1237.05	2.31771e-07	0.000253411	5.07174e-11	1.35668e+09		0.000121798	0.0100506	34.1534	65.7613	0.0751351
268.4	1236.95	2.3223e-07	0.000253919	5.08296e-11	1.35948e+09		0.000121551	0.0100324	34.1321	65.7825	0.0752408
268.3	1236.85	2.32691e-07	0.000254428	5.0942e-11	1.36229e+09		0.000121304	0.0100143	34.1108	65.8037	0.0753467
268.2	1236.75	2.33153e-07	0.000254938	5.10547e-11	1.36511e+09		0.000121058	0.00999623	34.0895	65.8249	0.0754527
268.1	1236.65	2.33616e-07	0.000255449	5.11677e-11	1.36793e+09		0.000120812	0.00997817	34.0682	65.8461	0.0755589
268	1236.55	2.3408e-07	0.000255961	5.12809e-11	1.37075e+09		0.000120567	0.00996014	34.0469	65.8673	0.0756652
267.9	1236.45	2.34545e-07	0.000256475	5.13945e-11	1.37359e+09		0.000120323	0.00994213	34.0256	65.8885	0.0757716
267.8	1236.35	2.35011e-07	0.000256989	5.15083e-11	1.37643e+09		0.000120078	0.00992416	34.0044	65.9097	0.0758782
267.7	1236.25	2.35478e-07	0.000257505	5.16224e-11	1.37928e+09		0.000119835	0.00990622	33.9831	65.9309	0.0759849
267.6	1236.14	2.35946e-07	0.000258022	5.17368e-11	1.38213e+09		0.000119591	0.00988829	33.9618	65.9521	0.0760918
267.5	1236.04	2.36415e-07	0.00025854	5.18515e-11	1.38499e+09		0.000119348	0.0098704	33.9406	65.9732	0.0761988
267.4	1235.94	2.36885e-07	0.000259059	5.19665e-11	1.38786e+09		0.000119106	0.00985253	33.9193	65.9944	0.076306
267.3	1235.84	2.37356e-07	0.000259579	5.20818e-11	1.39074e+09		0.000118864	0.00983469	33.8981	66.0155	0.0764133
267.2	1235.74	2.37829e-07	0.0002601	5.21973e-11	1.39362e+09		0.000118622	0.00981689	33.8769	66.0367	0.0765207
267.1	1235.64	2.38302e-07	0.000260623	5.23132e-11	1.39651e+09		0.000118381	0.0097991	33.8556	66.0578	0.0766283
267	1235.53	2.38776e-07	0.000261147	5.24293e-11	1.39941e+09		0.00011814	0.00978134	33.8344	66.079	0.0767361
266.9	1235.43	2.39252e-07	0.000261671	5.25458e-11	1.40231e+09		0.0001179	0.00976361	33.8132	66.1001	0.076844
266.8	1235.33	2.39729e-07	0.000262197	5.26625e-11	1.40522e+09		0.00011766	0.00974591	33.792	66.1212	0.076952
266.7	1235.22	2.40206e-07	0.000262725	5.27795e-11	1.40813e+09		0.000117421	0.00972824	33.7708	66.1423	0.0770602
266.6	1235.12	2.40685e-07	0.000263253	5.28968e-11	1.41106e+09		0.000117182	0.00971059	33.7496	66.1634	0.0771685
266.5	1235.02	2.41165e-07	0.000263783	5.30144e-11	1.41399e+09		0.000116944	0.00969296	33.7284	66.1845	0.077277
266.4	1234.91	2.41645e-07	0.000264313	5.31324e-11	1.41693e+09		0.000116706	0.00967537	33.7072	66.2056	0.0773857
266.3	1234.81	2.42127e-07	0.000264845	5.32506e-11	1.41987e+09		0.000116468	0.0096578	33.6861	66.2267	0.0774944
266.2	1234.71	2.4261e-07	0.000265378	5.33691e-11	1.42283e+09		0.000116231	0.00964026	33.6649	66.2477	0.0776033
266.1	1234.6	2.43095e-07	0.000265913	5.34879e-11	1.42579e+09		0.000115994	0.00962275	33.6437	66.2688	0.0777124
266	1234.5	2.4358e-07	0.000266448	5.3607e-11	1.42875e+09		0.000115758	0.00960526	33.6226	66.2899	0.0778216
265.9	1234.39	2.44066e-07	0.000266985	5.37264e-11	1.43173e+09		0.000115522	0.0095878	33.6014	66.3109	0.077931
265.8	1234.29	2.44554e-07	0.000267523	5.38461e-11	1.43471e+09		0.000115287	0.00957036	33.5803	66.332	0.0780405
265.7	1234.18	2.45042e-07	0.000268062	5.39661e-11	1.43769e+09		0.000115052	0.00955296	33.5592	66.353	0.0781502
265.6	1234.08	2.45532e-07	0.000268602	5.40864e-11	1.44069e+09		0.000114818	0.00953558	33.538	66.374	0.07826
265.5	1233.97	2.46022e-07	0.000269143	5.42071e-11	1.44369e+09		0.000114584	0.00951822	33.5169	66.3951	0.0783699
265.4	1233.87	2.46514e-07	0.000269686	5.4328e-11	1.4467e+09		0.00011435	0.00950089	33.4958	66.4161	0.0784801
265.3	1233.76	2.47007e-07	0.00027023	5.44492e-11	1.44972e+09		0.000114117	0.00948359	33.4747	66.4371	0.0785903
265.2	1233.66	2.47501e-07	0.000270775	5.45708e-11	1.45274e+09		0.000113884	0.00946632	33.4536	66.4581	0.0787007
265.1	1233.55	2.47996e-07	0.000271321	5.46926e-11	1.45578e+09		0.000113652	0.00944907	33.4325	66.4791	0.0788113
265	1233.44	2.48493e-07	0.000271869	5.48148e-11	1.45881e+09		0.00011342	0.00943185	33.4114	66.5001	0.078922
264.9	1233.34	2.4899e-07	0.000272418	5.49373e-11	1.46186e+09		0.000113189	0.00941465	33.3904	66.5211	0.0790329
264.8	1233.23	2.49489e-07	0.000272968	5.506e-11	1.46492e+09		0.000112958	0.00939748	33.3693	66.5421	0.0791439
264.7	1233.12	2.49988e-07	0.000273519	5.51831e-11	1.46798e+09		0.000112727	0.00938034	33.3482	66.563	0.079255
264.6	1233.02	2.50489e-07	0.000274071	5.53065e-11	1.47104e+09		0.000112497	0.00936323	33.3272	66.584	0.0793663
264.5	1232.91	2.50991e-07	0.000274625	5.54302e-11	1.47412e+09		0.000112267	0.00934613	33.3061	66.6049	0.0794778
264.4	1232.8	2.51494e-07	0.00027518	5.55543e-11	1.4772e+09		0.000112038	0.00932907	33.2851	66.6259	0.0795894
264.3	1232.69	2.51998e-07	0.000275736	5.56786e-11	1.4803e+09		0.000111809	0.00931203	33.264	66.6468	0.0797012
264.2	1232.59	2.52504e-07	0.000276294	5.58033e-11	1.48339e+09		0.000111581	0.00929502	33.243	66.6678	0.0798131
264.1	1232.48	2.5301e-07	0.000276852	5.59283e-11	1.4865e+09		0.000111353	0.00927804	33.222	66.6887	0.0799251
264	1232.37	2.53518e-07	0.000277412	5.60536e-11	1.48961e+09		0.000111125	0.00926108	33.201	66.7096	0.0800374
263.9	1232.26	2.54027e-07	0.000277973	5.61792e-11	1.49273e+09		0.000110898	0.00924414	33.18	66.7305	0.0801498
263.8	1232.15	2.54537e-07	0.000278536	5.63052e-11	1.49586e+09		0.000110671	0.00922723	33.159	66.7514	0.0802623
263.7	1232.04	2.55048e-07	0.000279099	5.64314e-11	1.499e+09		0.000110445	0.00921036	33.138	66.7723	0.0803749
263.6	1231.94	2.5556e-07	0.000279664	5.6558e-11	1.50214e+09		0.000110219	0.0091935	33.117	66.7932	0.0804878
263.5	1231.83	2.56073e-07	0.000280231	5.66849e-11	1.50529e+09		0.000109994	0.00917667	33.096	66.8141	0.0806008
263.4	1231.72	2.56588e-07	0.000280798	5.68121e-11	1.50845e+09		0.000109769	0.00915987	33.075	66.835	0.0807139
263.3	1231.61	2.57104e-07	0.000281367	5.69397e-11	1.51162e+09		0.000109544	0.00914309	33.0541	66.8558	0.0808272
263.2	1231.5	2.57621e-07	0.000281937	5.70675e-11	1.5148e+09		0.00010932	0.00912634	33.0331	66.8767	0.0809406
263.1	1231.39	2.58139e-07	0.000282508	5.71958e-11	1.51798e+09		0.000109096	0.00910961	33.0122	66.8975	0.0810543
263	1231.28	2.58658e-07	0.000283081	5.73243e-11	1.52117e+09		0.000108873	0.00909291	32.9912	66.9184	0.081168
262.9	1231.17	2.59179e-07	0.000283655	5.74532e-11	1.52437e+09		0.00010865	0.00907624	32.9703	66.9392	0.0812819
262.8	1231.05	2.597e-07	0.00028423	5.75824e-11	1.52757e+09		0.000108428	0.00905959	32.9494	66.9601	0.081396
262.7	1230.94	2.60223e-07	0.000284806	5.77119e-11	1.53079e+09		0.000108206	0.00904297	32.9284	66.9809	0.0815102
262.6	1230.83	2.60747e-07	0.000285384	5.78417e-11	1.53401e+09		0.000107984	0.00902637	32.9075	67.0017	0.0816246
262.5	1230.72	2.61273e-07	0.000285963	5.79719e-11	1.53724e+09		0.000107763	0.0090098	32.8866	67.0225	0.0817391
262.4	1230.61	2.61799e-07	0.000286543	5.81024e-11	1.54047e+09		0.000107542	0.00899325	32.8657	67.0433	0.0818538
262.3	1230.5	2.62327e-07	0.000287125	5.82333e-11	1.54372e+09		0.000107322	0.00897673	32.8448	67.0641	0.0819687
262.2	1230.38	2.62855e-07	0.000287708	5.83645e-11	1.54697e+09		0.000107102	0.00896024	32.8239	67.0849	0.0820837
262.1	1230.27	2.63386e-07	0.000288292	5.8496e-11	1.55023e+09		0.000106882	0.00894377	32.8031	67.1057	0.0821988
262	1230.16	2.63917e-07	0.000288878	5.86279e-11	1.5535e+09		0.000106663	0.00892732	32.7822	67.1265	0.0823142
261.9	1230.05	2.64449e-07	0.000289465	5.87601e-11	1.55678e+09		0.000106444	0.0089109	32.7613	67.1472	0.0824296
261.8	1229.93	2.64983e-07	0.000290053	5.88926e-11	1.56006e+09		0.000106226	0.00889451	32.7405	67.168	0.0825453
261.7	1229.82	2.65518e-07	0.000290643	5.90255e-11	1.56336e+09		0.000106008	0.00887814	32.7196	67.1887	0.082661
261.6	1229.71	2.66054e-07	0.000291234	5.91587e-11	1.56666e+09		0.000105791	0.0088618	32.6988	67.2095	0.082777
261.5	1229.59	2.66591e-07	0.000291826	5.92923e-11	1.56997e+09		0.000105573	0.00884548	32.6779	67.2302	0.0828931
261.4	1229.48	2.6713e-07	0.00029242	5.94262e-11	1.57329e+09		0.000105357	0.00882918	32.6571	67.2509	0.0830094
261.3	1229.37	2.6767e-07	0.000293015	5.95605e-11	1.57661e+09		0.000105141	0.00881292	32.6363	67.2717	0.0831258
261.2	1229.25	2.68211e-07	0.000293611	5.9695e-11	1.57994e+09		0.000104925	0.00879668	32.6155	67.2924	0.0832424
261.1	1229.14	2.68753e-07	0.000294208	5.983e-11	1.58329e+09		0.000104709	0.00878046	32.5947	67.3131	0.0833591
261	1229.02	2.69297e-07	0.000294807	5.99653e-11	1.58664e+09		0.000104494	0.00876427	32.5739	67.3338	0.083476
260.9	1228.91	2.69842e-07	0.000295408	6.0101e-11	1.59e+09		0.00010428	0.0087481	32.5531	67.3545	0.0835931
260.8	1228.79	2.70388e-07	0.000296009	6.0237e-11	1.59336e+09		0.000104065	0.00873196	32.5323	67.3752	0.0837103
260.7	1228.68	2.70935e-07	0.000296612	6.03733e-11	1.59674e+09		0.000103852	0.00871584	32.5115	67.3958	0.0838277
260.6	1228.56	2.71484e-07	0.000297217	6.051e-11	1.60012e+09		0.000103638	0.00869975	32.4907	67.4165	0.0839452
260.5	1228.45	2.72033e-07	0.000297823	6.0647e-11	1.60351e+09		0.000103425	0.00868368	32.47	67.4372	0.0840629
260.4	1228.33	2.72584e-07	0.00029843	6.07844e-11	1.60691e+09		0.000103213	0.00866764	32.4492	67.4578	0.0841808
260.3	1228.21	2.73137e-07	0.000299038	6.09222e-11	1.61032e+09		0.000103	0.00865162	32.4285	67.4785	0.0842988
260.2	1228.1	2.7369e-07	0.000299648	6.10603e-11	1.61374e+09		0.000102789	0.00863563	32.4077	67.4991	0.084417
260.1	1227.98	2.74245e-07	0.00030026	6.11987e-11	1.61716e+09		0.000102577	0.00861966	32.387	67.5197	0.0845353
260	1227.86	2.74801e-07	0.000300872	6.13376e-11	1.6206e+09		0.000102366	0.00860372	32.3663	67.5404	0.0846538
259.9	1227.75	2.75359e-07	0.000301486	6.14768e-11	1.62404e+09		0.000102156	0.0085878	32.3455	67.561	0.0847725
259.8	1227.63	2.75918e-07	0.000302102	6.16163e-11	1.62749e+09		0.000101945	0.0085719	32.3248	67.5816	0.0848914
259.7	1227.51	2.76477e-07	0.000302719	6.17562e-11	1.63095e+09		0.000101736	0.00855604	32.3041	67.6022	0.0850103
259.6	1227.39	2.77039e-07	0.000303337	6.18965e-11	1.63442e+09		0.000101526	0.00854019	32.2834	67.6228	0.0851295
259.5	1227.28	2.77601e-07	0.000303957	6.20371e-11	1.63789e+09		0.000101317	0.00852437	32.2627	67.6434	0.0852488
259.4	1227.16	2.78165e-07	0.000304578	6.21781e-11	1.64138e+09		0.000101109	0.00850858	32.2421	67.664	0.0853683
259.3	1227.04	2.78731e-07	0.0003052	6.23195e-11	1.64487e+09		0.0001009	0.00849281	32.2214	67.6845	0.085488
259.2	1226.92	2.79297e-07	0.000305824	6.24612e-11	1.64837e+09		0.000100693	0.00847706	32.2007	67.7051	0.0856077
259.1	1226.8	2.79865e-07	0.000306449	6.26033e-11	1.65189e+09		0.000100485	0.00846134	32.1801	67.7257	0.0857277
259	1226.68	2.80434e-07	0.000307076	6.27458e-11	1.65541e+09		0.000100278	0.00844564	32.1594	67.7462	0.0858479
258.9	1226.56	2.81004e-07	0.000307704	6.28886e-11	1.65893e+09		0.000100072	0.00842997	32.1388	67.7667	0.0859682
258.8	1226.44	2.81576e-07	0.000308334	6.30318e-11	1.66247e+09		9.98653e-05	0.00841432	32.1181	67.7873	0.0860886
258.7	1226.32	2.82149e-07	0.000308965	6.31754e-11	1.66602e+09		9.96595e-05	0.0083987	32.0975	67.8078	0.0862093
258.6	1226.2	2.82723e-07	0.000309597	6.33193e-11	1.66957e+09		9.94541e-05	0.0083831	32.0769	67.8283	0.0863301
258.5	1226.08	2.83299e-07	0.000310231	6.34637e-11	1.67314e+09		9.9249e-05	0.00836752	32.0562	67.8488	0.086451
258.4	1225.96	2.83876e-07	0.000310867	6.36084e-11	1.67671e+09		9.90444e-05	0.00835197	32.0356	67.8693	0.0865722
258.3	1225.84	2.84454e-07	0.000311504	6.37535e-11	1.68029e+09		9.88401e-05	0.00833644	32.015	67.8898	0.0866935
258.2	1225.72	2.85034e-07	0.000312142	6.38989e-11	1.68388e+09		9.86363e-05	0.00832094	31.9944	67.9103	0.0868149
258.1	1225.6	2.85615e-07	0.000312781	6.40447e-11	1.68748e+09		9.84328e-05	0.00830546	31.9739	67.9308	0.0869365
258	1225.48	2.86197e-07	0.000313423	6.41909e-11	1.69109e+09		9.82297e-05	0.00829001	31.9533	67.9513	0.0870583
257.9	1225.36	2.86781e-07	0.000314065	6.43375e-11	1.69471e+09		9.8027e-05	0.00827458	31.9327	67.9717	0.0871803
257.8	1225.24	2.87366e-07	0.000314709	6.44845e-11	1.69833e+09		9.78246e-05	0.00825917	31.9121	67.9922	0.0873024
257.7	1225.11	2.87952e-07	0.000315355	6.46318e-11	1.70197e+09		9.76227e-05	0.00824379	31.8916	68.0126	0.0874247
257.6	1224.99	2.8854e-07	0.000316002	6.47796e-11	1.70561e+09		9.74212e-05	0.00822843	31.871	68.0331	0.0875472
257.5	1224.87	2.89129e-07	0.000316651	6.49277e-11	1.70926e+09		9.722e-05	0.0082131	31.8505	68.0535	0.0876698
257.4	1224.75	2.8972e-07	0.000317301	6.50763e-11	1.71293e+09		9.70192e-05	0.00819778	31.83	68.074	0.0877926
257.3	1224.62	2.90312e-07	0.000317952	6.52252e-11	1.7166e+09		9.68188e-05	0.0081825	31.8094	68.0944	0.0879156
257.2	1224.5	2.90905e-07	0.000318605	6.53744e-11	1.72028e+09		9.66189e-05	0.00816724	31.7889	68.1148	0.0880387
257.1	1224.38	2.915e-07	0.00031926	6.55241e-11	1.72397e+09		9.64193e-05	0.008152	31.7684	68.1352	0.088162
257	1224.25	2.92096e-07	0.000319916	6.56742e-11	1.72767e+09		9.622e-05	0.00813678	31.7479	68.1556	0.0882855
256.9	1224.13	2.92693e-07	0.000320573	6.58247e-11	1.73138e+09		9.60211e-05	0.00812159	31.7274	68.176	0.0884092
256.8	1224	2.93292e-07	0.000321232	6.59756e-11	1.7351e+09		9.58227e-05	0.00810642	31.7069	68.1964	0.088533
256.7	1223.88	2.93892e-07	0.000321893	6.61268e-11	1.73882e+09		9.56246e-05	0.00809128	31.6864	68.2167	0.088657
256.6	1223.75	2.94493e-07	0.000322555	6.62784e-11	1.74256e+09		9.54269e-05	0.00807616	31.666	68.2371	0.0887811
256.5	1223.63	2.95096e-07	0.000323218	6.64305e-11	1.74631e+09		9.52295e-05	0.00806106	31.6455	68.2575	0.0889055
256.4	1223.5	2.95701e-07	0.000323883	6.6583e-11	1.75006e+09		9.50326e-05	0.00804599	31.625	68.2778	0.08903
256.3	1223.38	2.96306e-07	0.00032455	6.67358e-11	1.75383e+09		9.4836e-05	0.00803094	31.6046	68.2981	0.0891546
256.2	1223.25	2.96913e-07	0.000325218	6.6889e-11	1.7576e+09		9.46399e-05	0.00801591	31.5841	68.3185	0.0892795
256.1	1223.13	2.97522e-07	0.000325888	6.70427e-11	1.76138e+09		9.4444e-05	0.00800091	31.5637	68.3388	0.0894045
256	1223	2.98132e-07	0.000326559	6.71968e-11	1.76518e+09		9.42486e-05	0.00798593	31.5433	68.3591	0.0895297
255.9	1222.87	2.98743e-07	0.000327232	6.73512e-11	1.76898e+09		9.40535e-05	0.00797097	31.5228	68.3794	0.089655
255.8	1222.75	2.99356e-07	0.000327906	6.75061e-11	1.77279e+09		9.38588e-05	0.00795604	31.5024	68.3997	0.0897806
255.7	1222.62	2.99971e-07	0.000328582	6.76614e-11	1.77661e+09		9.36645e-05	0.00794113	31.482	68.42	0.0899063
255.6	1222.49	3.00586e-07	0.000329259	6.7817e-11	1.78044e+09		9.34706e-05	0.00792625	31.4616	68.4403	0.0900321
255.5	1222.37	3.01203e-07	0.000329938	6.79731e-11	1.78429e+09		9.3277e-05	0.00791139	31.4412	68.4606	0.0901582
255.4	1222.24	3.01822e-07	0.000330619	6.81296e-11	1.78814e+09		9.30838e-05	0.00789655	31.4209	68.4809	0.0902844
255.3	1222.11	3.02442e-07	0.000331301	6.82865e-11	1.792e+09		9.2891e-05	0.00788173	31.4005	68.5011	0.0904108
255.2	1221.98	3.03063e-07	0.000331984	6.84439e-11	1.79587e+09		9.26986e-05	0.00786694	31.3801	68.5214	0.0905374
255.1	1221.86	3.03686e-07	0.000332669	6.86016e-11	1.79975e+09		9.25065e-05	0.00785217	31.3598	68.5416	0.0906641
255	1221.73	3.04311e-07	0.000333356	6.87598e-11	1.80364e+09		9.23148e-05	0.00783743	31.3394	68.5619	0.090791
254.9	1221.6	3.04936e-07	0.000334045	6.89184e-11	1.80754e+09		9.21234e-05	0.0078227	31.3191	68.5821	0.0909181
254.8	1221.47	3.05564e-07	0.000334735	6.90773e-11	1.81145e+09		9.19325e-05	0.007808	31.2987	68.6023	0.0910454
254.7	1221.34	3.06192e-07	0.000335426	6.92368e-11	1.81537e+09		9.17419e-05	0.00779333	31.2784	68.6226	0.0911729
254.6	1221.21	3.06822e-07	0.000336119	6.93966e-11	1.8193e+09		9.15517e-05	0.00777867	31.2581	68.6428	0.0913005
254.5	1221.08	3.07454e-07	0.000336814	6.95568e-11	1.82323e+09		9.13618e-05	0.00776404	31.2378	68.663	0.0914283
254.4	1220.95	3.08087e-07	0.000337511	6.97175e-11	1.82718e+09		9.11723e-05	0.00774943	31.2174	68.6832	0.0915563
254.3	1220.82	3.08722e-07	0.000338209	6.98786e-11	1.83114e+09		9.09832e-05	0.00773485	31.1972	68.7033	0.0916844
254.2	1220.69	3.09358e-07	0.000338908	7.00402e-11	1.83511e+09		9.07945e-05	0.00772029	31.1769	68.7235	0.0918127
254.1	1220.56	3.09996e-07	0.000339609	7.02021e-11	1.83909e+09		9.06061e-05	0.00770575	31.1566	68.7437	0.0919412
254	1220.43	3.10635e-07	0.000340312	7.03645e-11	1.84308e+09		9.0418e-05	0.00769123	31.1363	68.7638	0.0920699
253.9	1220.3	3.11275e-07	0.000341017	7.05273e-11	1.84708e+09		9.02304e-05	0.00767674	31.116	68.784	0.0921988
253.8	1220.16	3.11917e-07	0.000341723	7.06906e-11	1.85109e+09		9.00431e-05	0.00766227	31.0958	68.8041	0.0923278
253.7	1220.03	3.12561e-07	0.00034243	7.08543e-11	1.85511e+09		8.98562e-05	0.00764782	31.0755	68.8243	0.092457
253.6	1219.9	3.13206e-07	0.00034314	7.10184e-11	1.85914e+09		8.96696e-05	0.0076334	31.0553	68.8444	0.0925864
253.5	1219.77	3.13853e-07	0.000343851	7.11829e-11	1.86318e+09		8.94834e-05	0.007619	31.035	68.8645	0.092716
253.4	1219.64	3.14501e-07	0.000344563	7.13479e-11	1.86723e+09		8.92975e-05	0.00760462	31.0148	68.8846	0.0928458
253.3	1219.5	3.15151e-07	0.000345278	7.15133e-11	1.87129e+09		8.91121e-05	0.00759026	30.9946	68.9048	0.0929757
253.2	1219.37	3.15802e-07	0.000345994	7.16792e-11	1.87536e+09		8.89269e-05	0.00757593	30.9744	68.9248	0.0931058
253.1	1219.24	3.16454e-07	0.000346711	7.18455e-11	1.87944e+09		8.87422e-05	0.00756162	30.9542	68.9449	0.0932361
253	1219.1	3.17109e-07	0.000347431	7.20123e-11	1.88354e+09		8.85578e-05	0.00754733	30.934	68.965	0.0933666
252.9	1218.97	3.17765e-07	0.000348152	7.21795e-11	1.88764e+09		8.83737e-05	0.00753306	30.9138	68.9851	0.0934972
252.8	1218.84	3.18422e-07	0.000348874	7.23471e-11	1.89175e+09		8.81901e-05	0.00751882	30.8936	69.0052	0.0936281
252.7	1218.7	3.19081e-07	0.000349599	7.25152e-11	1.89588e+09		8.80067e-05	0.00750459	30.8734	69.0252	0.0937591
252.6	1218.57	3.19741e-07	0.000350325	7.26837e-11	1.90001e+09		8.78238e-05	0.00749039	30.8533	69.0453	0.0938903
252.5	1218.43	3.20403e-07	0.000351052	7.28527e-11	1.90415e+09		8.76412e-05	0.00747622	30.8331	69.0653	0.0940216
252.4	1218.3	3.21067e-07	0.000351782	7.30221e-11	1.90831e+09		8.74589e-05	0.00746206	30.813	69.0853	0.0941532
252.3	1218.16	3.21732e-07	0.000352513	7.3192e-11	1.91247e+09		8.7277e-05	0.00744793	30.7928	69.1054	0.0942849
252.2	1218.03	3.22398e-07	0.000353245	7.33623e-11	1.91665e+09		8.70954e-05	0.00743382	30.7727	69.1254	0.0944169
252.1	1217.89	3.23067e-07	0.00035398	7.35331e-11	1.92084e+09		8.69143e-05	0.00741973	30.7526	69.1454	0.094549
252	1217.75	3.23736e-07	0.000354716	7.37043e-11	1.92503e+09		8.67334e-05	0.00740567	30.7324	69.1654	0.0946813
251.9	1217.62	3.24408e-07	0.000355454	7.38761e-11	1.92924e+09		8.65529e-05	0.00739162	30.7123	69.1854	0.0948138
251.8	1217.48	3.25081e-07	0.000356194	7.40482e-11	1.93346e+09		8.63728e-05	0.00737761	30.6922	69.2054	0.0949464
251.7	1217.34	3.25755e-07	0.000356935	7.42208e-11	1.93769e+09		8.6193e-05	0.00736361	30.6721	69.2253	0.0950793
251.6	1217.21	3.26432e-07	0.000357678	7.43939e-11	1.94193e+09		8.60136e-05	0.00734963	30.652	69.2453	0.0952123
251.5	1217.07	3.27109e-07	0.000358423	7.45675e-11	1.94618e+09		8.58345e-05	0.00733568	30.632	69.2653	0.0953455
251.4	1216.93	3.27789e-07	0.000359169	7.47415e-11	1.95045e+09		8.56558e-05	0.00732174	30.6119	69.2852	0.0954789
251.3	1216.79	3.2847e-07	0.000359918	7.49159e-11	1.95472e+09		8.54774e-05	0.00730783	30.5918	69.3052	0.0956125
251.2	1216.66	3.29152e-07	0.000360668	7.50909e-11	1.959e+09		8.52994e-05	0.00729394	30.5718	69.3251	0.0957462
251.1	1216.52	3.29836e-07	0.000361419	7.52663e-11	1.9633e+09		8.51217e-05	0.00728008	30.5517	69.345	0.0958802
251	1216.38	3.30522e-07	0.000362173	7.54422e-11	1.96761e+09		8.49444e-05	0.00726623	30.5317	69.365	0.0960143
250.9	1216.24	3.3121e-07	0.000362928	7.56185e-11	1.97192e+09		8.47674e-05	0.00725241	30.5116	69.3849	0.0961487
250.8	1216.1	3.31899e-07	0.000363685	7.57953e-11	1.97625e+09		8.45908e-05	0.00723861	30.4916	69.4048	0.0962832
250.7	1215.96	3.32589e-07	0.000364444	7.59727e-11	1.98059e+09		8.44145e-05	0.00722483	30.4716	69.4247	0.0964179
250.6	1215.82	3.33282e-07	0.000365205	7.61504e-11	1.98494e+09		8.42386e-05	0.00721108	30.4516	69.4445	0.0965528
250.5	1215.68	3.33976e-07	0.000365967	7.63287e-11	1.98931e+09		8.4063e-05	0.00719734	30.4316	69.4644	0.0966878
250.4	1215.54	3.34671e-07	0.000366731	7.65074e-11	1.99368e+09		8.38877e-05	0.00718363	30.4116	69.4843	0.0968231
